deviceId,TimeStamp,AcceleratorPositionD,AcceleratorPositionE,BarometricPressure,Battery,CommandedEGR,ControlModuleVoltage,CoolantTemperature,DistanceSinceDTCClear,DistanceWithMIL,DTC,EngineLoad,EngineSpeed,FuelRailPressureDirect,IntakeTemp,MAF,MAP,PidsA,PidsB,PidsC,Speed,Status.DTCCount,Status.MIL,VehicleIdentification.VIN
RQHVTJF00007158,2020-09-01T10:47:10.000Z,14,7,90,13.66800022,40,12,86,0,0,"\\""""",14,721,29400,39,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:47:13.000Z,14,7,90,13.66800022,38,12,86,0,0,"\\""""",24,759,29800,41,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:47:16.000Z,14,7,90,13.66800022,38,12,86,0,0,"\\""""",25,762,29800,41,6,91,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:47:19.000Z,14,7,90,13.66800022,40,12,86,0,0,"\\""""",25,756,30000,41,6,91,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:47:22.000Z,14,7,90,13.66800022,40,12,87,0,0,"\\""""",25,766,30400,41,6,91,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:47:25.000Z,14,7,90,13.66800022,42,12,87,0,0,"\\""""",14,764,30200,41,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:47:28.000Z,14,7,90,13.66800022,32,12,87,0,0,"\\""""",14,700,29800,41,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:47:31.000Z,14,7,90,13.66800022,21,12,87,0,0,"\\""""",38,961,41000,41,9,91,2554003473,2685411329,3233808384,8,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:47:34.000Z,14,7,90,13.66800022,21,12,87,0,0,"\\""""",29,858,43200,41,8,93,2554003473,2685411329,3233808384,14,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:47:37.000Z,14,7,90,13.66800022,22,12,87,0,0,"\\""""",0,1046,33200,42,9,93,2554003473,2685411329,3233808384,16,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:47:40.000Z,14,7,90,13.66800022,0,12,87,0,0,"\\""""",3,1085,32600,42,9,93,2554003473,2685411329,3233808384,17,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:47:43.000Z,14,7,90,13.66800022,0,12.5,87,0,0,"\\""""",4,1196,32800,42,10,96,2554003473,2685411329,3233808384,18,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:47:46.000Z,14,7,90,13.66800022,22,12.5,88,0,0,"\\""""",45,1326,34200,42,12,99,2554003473,2685411329,3233808384,21,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:47:49.000Z,14,7,90,13.66800022,22,12.5,88,0,0,"\\""""",49,1544,35800,43,14,104,2554003473,2685411329,3233808384,24,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:47:52.000Z,14,7,90,13.66800022,22,12.5,88,0,0,"\\""""",70,1041,49400,43,10,97,2554003473,2685411329,3233808384,26,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:47:55.000Z,14,7,90,13.66800022,21,12,88,0,0,"\\""""",9,1037,38200,43,9,93,2554003473,2685411329,3233808384,25,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:47:58.000Z,14,7,90,13.66800022,22,12,88,0,0,"\\""""",21,1110,37400,43,10,96,2554003473,2685411329,3233808384,27,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:48:01.000Z,14,7,90,13.66800022,22,12,88,0,0,"\\""""",54,1197,47800,42,12,98,2554003473,2685411329,3233808384,30,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:48:04.000Z,14,7,90,13.66800022,22,12,88,0,0,"\\""""",61,1244,49200,42,13,97,2554003473,2685411329,3233808384,31,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:48:07.000Z,14,7,90,13.66800022,22,12.5,88,0,0,"\\""""",38,1277,36400,42,12,96,2554003473,2685411329,3233808384,32,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:48:10.000Z,14,7,90,13.66800022,0,12.5,89,0,0,"\\""""",67,1414,70200,42,16,107,2554003473,2685411329,3233808384,35,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:48:13.000Z,14,7,90,13.66800022,0,12.5,89,0,0,"\\""""",61,1427,41600,41,10,127,2554003473,2685411329,3233808384,40,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:48:16.000Z,14,7,90,13.66800022,0,12.5,89,0,0,"\\""""",5,947,63800,41,15,101,2554003473,2685411329,3233808384,36,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:48:19.000Z,14,7,90,13.66800022,22,12.5,89,0,0,"\\""""",14,1487,35000,41,13,103,2554003473,2685411329,3233808384,36,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:48:22.000Z,14,7,90,13.66800022,21,12.5,89,0,0,"\\""""",0,1142,32200,41,10,93,2554003473,2685411329,3233808384,27,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:48:25.000Z,14,7,90,13.66800022,0,12.5,89,0,0,"\\""""",27,928,40000,39,8,93,2554003473,2685411329,3233808384,23,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:48:28.000Z,14,7,90,13.66800022,22,12.5,89,0,0,"\\""""",70,1107,51600,39,11,100,2554003473,2685411329,3233808384,27,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:48:31.000Z,14,7,90,13.66800022,23,12.5,89,0,0,"\\""""",61,1206,41600,39,12,100,2554003473,2685411329,3233808384,30,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:48:34.000Z,14,7,90,13.66800022,22,12.5,89,0,0,"\\""""",61,1415,45400,39,16,109,2554003473,2685411329,3233808384,35,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:48:37.000Z,14,7,90,13.66800022,22,12.5,89,0,0,"\\""""",0,1275,60400,41,13,94,2554003473,2685411329,3233808384,32,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:48:40.000Z,14,7,90,13.66800022,22,12.5,89,0,0,"\\""""",20,1443,35600,41,13,105,2554003473,2685411329,3233808384,36,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:48:43.000Z,14,7,90,13.66800022,43,12.5,89,0,0,"\\""""",32,1493,49400,41,15,103,2554003473,2685411329,3233808384,37,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:48:46.000Z,14,7,90,13.66800022,52,12.5,88,0,0,"\\""""",46,1616,52400,41,16,109,2554003473,2685411329,3233808384,40,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:48:49.000Z,14,7,90,13.66800022,0,12.5,88,0,0,"\\""""",62,1855,94000,42,30,127,2554003473,2685411329,3233808384,47,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:48:52.000Z,14,7,90,13.66800022,0,12.5,88,0,0,"\\""""",0,1467,70200,42,17,104,2554003473,2685411329,3233808384,51,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:48:55.000Z,14,7,90,13.66800022,22,12.5,88,0,0,"\\""""",70,1654,78200,42,24,130,2554003473,2685411329,3233808384,58,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:48:58.000Z,14,7,90,13.66800022,21,12.5,88,0,0,"\\""""",0,1484,57000,42,15,99,2554003473,2685411329,3233808384,51,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:49:01.000Z,14,7,90,13.66800022,22,12.5,88,0,0,"\\""""",65,1632,75200,40,21,123,2554003473,2685411329,3233808384,57,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:49:04.000Z,14,7,90,13.66800022,22,12.5,88,0,0,"\\""""",42,1811,49400,40,17,129,2554003473,2685411329,3233808384,62,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:49:07.000Z,14,7,90,13.66800022,0,12,88,0,0,"\\""""",0,1342,34400,40,12,96,2554003473,2685411329,3233808384,59,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:49:10.000Z,14,7,90,13.66800022,0,12,88,0,0,"\\""""",71,1340,62600,40,15,104,2554003473,2685411329,3233808384,60,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:49:13.000Z,14,7,90,13.66800022,36,12,88,0,0,"\\""""",55,1464,64800,39,17,118,2554003473,2685411329,3233808384,65,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:49:16.000Z,14,7,90,13.66800022,60,12,88,0,0,"\\""""",52,1568,53600,39,15,117,2554003473,2685411329,3233808384,70,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:49:19.000Z,14,7,90,13.66800022,35,12.5,88,0,0,"\\""""",6,1557,38800,39,15,97,2554003473,2685411329,3233808384,69,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:49:22.000Z,14,7,90,13.66800022,0,12.5,87,0,0,"\\""""",0,1503,36400,39,14,96,2554003473,2685411329,3233808384,67,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:49:25.000Z,14,7,90,13.66800022,0,12.5,87,0,0,"\\""""",0,1408,37000,38,13,94,2554003473,2685411329,3233808384,62,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:49:28.000Z,14,7,90,13.66800022,21,12.5,87,0,0,"\\""""",0,1300,37000,38,12,93,2554003473,2685411329,3233808384,57,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:49:31.000Z,14,7,90,13.66800022,21,12,87,0,0,"\\""""",0,1265,32600,38,11,93,2554003473,2685411329,3233808384,56,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:49:34.000Z,14,7,90,13.66800022,27,12,86,0,0,"\\""""",18,1274,52600,38,10,97,2554003473,2685411329,3233808384,57,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:49:37.000Z,14,7,90,13.66800022,52,12,86,0,0,"\\""""",65,1402,42000,37,15,112,2554003473,2685411329,3233808384,62,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:49:40.000Z,14,7,90,13.66800022,22,12,86,0,0,"\\""""",31,1353,30800,37,10,99,2554003473,2685411329,3233808384,63,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:49:43.000Z,14,7,90,13.66800022,0,12,86,0,0,"\\""""",0,1306,34400,37,12,91,2554003473,2685411329,3233808384,58,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:49:46.000Z,14,7,90,13.66800022,24,12,86,0,0,"\\""""",56,1289,57600,37,14,100,2554003473,2685411329,3233808384,57,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:49:49.000Z,14,7,90,13.66800022,22,12,86,0,0,"\\""""",39,1332,32800,38,13,103,2554003473,2685411329,3233808384,59,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:49:52.000Z,14,7,90,13.66800022,55,12,86,0,0,"\\""""",27,1321,40400,38,10,98,2554003473,2685411329,3233808384,59,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:49:55.000Z,14,7,90,13.66800022,50,12.5,86,0,0,"\\""""",32,1298,42000,38,10,95,2554003473,2685411329,3233808384,57,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:49:58.000Z,14,7,90,13.66800022,45,12.5,87,0,0,"\\""""",36,1286,50000,38,11,97,2554003473,2685411329,3233808384,57,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:50:01.000Z,14,7,90,13.66800022,51,12.5,87,0,0,"\\""""",41,1305,47400,37,11,100,2554003473,2685411329,3233808384,58,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:50:04.000Z,14,7,90,13.66800022,50,12.5,87,0,0,"\\""""",42,1319,48400,37,11,99,2554003473,2685411329,3233808384,58,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:50:07.000Z,14,7,90,13.66800022,51,12.5,87,0,0,"\\""""",39,1330,49400,37,11,99,2554003473,2685411329,3233808384,59,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:50:10.000Z,14,7,90,13.66800022,52,12.5,88,0,0,"\\""""",40,1372,49600,37,11,100,2554003473,2685411329,3233808384,61,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:50:13.000Z,14,7,90,13.66800022,20,12.5,88,0,0,"\\""""",31,1423,35800,38,13,98,2554003473,2685411329,3233808384,63,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:50:16.000Z,14,7,90,13.66800022,19,12.5,88,0,0,"\\""""",0,1389,37000,38,13,94,2554003473,2685411329,3233808384,61,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:50:19.000Z,14,7,90,13.66800022,19,13,88,0,0,"\\""""",0,1267,34800,38,11,93,2554003473,2685411329,3233808384,55,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:50:22.000Z,14,7,90,13.66800022,19,13,87,0,0,"\\""""",17,761,30600,38,6,91,2554003473,2685411329,3233808384,42,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:50:25.000Z,14,7,90,13.66800022,21,13,87,0,0,"\\""""",36,1792,72600,39,22,106,2554003473,2685411329,3233808384,45,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:50:28.000Z,14,7,90,13.66800022,33,13,87,0,0,"\\""""",29,1400,57800,39,15,98,2554003473,2685411329,3233808384,49,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:50:31.000Z,14,7,90,13.66800022,21,12,87,0,0,"\\""""",34,1489,37000,39,15,99,2554003473,2685411329,3233808384,52,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:50:34.000Z,14,7,90,13.66800022,0,12,86,0,0,"\\""""",0,1235,58800,39,13,93,2554003473,2685411329,3233808384,43,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:50:37.000Z,14,7,90,13.66800022,0,12,86,0,0,"\\""""",73,1494,72400,38,19,117,2554003473,2685411329,3233808384,52,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:50:40.000Z,14,7,90,13.66800022,0,12,86,0,0,"\\""""",76,1806,95400,38,32,147,2554003473,2685411329,3233808384,63,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:50:43.000Z,14,7,90,13.66800022,22,12.5,86,0,0,"\\""""",0,892,38200,38,7,109,2554003473,2685411329,3233808384,68,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:50:46.000Z,14,7,90,13.66800022,26,12.5,87,0,0,"\\""""",56,1615,79200,38,21,119,2554003473,2685411329,3233808384,72,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:50:49.000Z,14,7,90,13.66800022,0,12.5,87,0,0,"\\""""",0,1621,36800,36,15,101,2554003473,2685411329,3233808384,72,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:50:52.000Z,14,7,90,13.66800022,0,12.5,87,0,0,"\\""""",0,1547,38000,36,15,96,2554003473,2685411329,3233808384,68,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:50:55.000Z,14,7,90,13.66800022,0,14,87,0,0,"\\""""",0,1491,37600,36,14,95,2554003473,2685411329,3233808384,66,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:50:58.000Z,14,7,90,13.66800022,0,14,87,0,0,"\\""""",0,1498,38200,36,14,95,2554003473,2685411329,3233808384,67,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:51:01.000Z,14,7,90,13.66800022,0,14,87,0,0,"\\""""",0,1391,37200,36,13,94,2554003473,2685411329,3233808384,61,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:51:04.000Z,14,7,90,13.66800022,0,14,87,0,0,"\\""""",0,1336,36200,36,12,94,2554003473,2685411329,3233808384,58,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:51:07.000Z,14,7,90,13.66800022,0,14,87,0,0,"\\""""",0,1148,34200,36,10,93,2554003473,2685411329,3233808384,50,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:51:10.000Z,14,7,90,13.66800022,0,14,86,0,0,"\\""""",0,1038,33200,36,9,92,2554003473,2685411329,3233808384,46,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:51:13.000Z,14,7,90,13.66800022,0,14,86,0,0,"\\""""",0,931,33200,34,8,92,2554003473,2685411329,3233808384,40,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:51:16.000Z,14,7,90,13.66800022,18,14,86,0,0,"\\""""",0,832,33000,34,7,91,2554003473,2685411329,3233808384,36,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:51:19.000Z,14,7,90,13.66800022,35,13,86,0,0,"\\""""",19,697,30400,34,7,91,2554003473,2685411329,3233808384,30,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:51:22.000Z,14,7,90,13.66800022,41,13,85,0,0,"\\""""",16,761,29600,34,6,90,2554003473,2685411329,3233808384,19,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:51:25.000Z,14,7,90,13.66800022,0,13,85,0,0,"\\""""",28,690,33600,35,6,90,2554003473,2685411329,3233808384,17,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:51:28.000Z,14,7,90,13.66800022,31,13,85,0,0,"\\""""",80,967,31800,35,8,96,2554003473,2685411329,3233808384,24,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:51:31.000Z,14,7,90,13.66800022,36,12,85,0,0,"\\""""",61,1213,44800,35,12,100,2554003473,2685411329,3233808384,31,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:51:34.000Z,14,7,90,13.66800022,21,12,85,0,0,"\\""""",0,830,31800,35,6,98,2554003473,2685411329,3233808384,34,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:51:37.000Z,14,7,90,13.66800022,21,12,85,0,0,"\\""""",0,890,30400,36,7,91,2554003473,2685411329,3233808384,30,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:51:40.000Z,14,7,90,13.66800022,32,12,85,0,0,"\\""""",20,896,31200,36,7,91,2554003473,2685411329,3233808384,23,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:51:43.000Z,14,7,90,13.66800022,40,13,85,0,0,"\\""""",23,666,30800,36,7,91,2554003473,2685411329,3233808384,17,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:51:46.000Z,14,7,90,13.66800022,41,13,86,0,0,"\\""""",16,766,30400,36,6,91,2554003473,2685411329,3233808384,9,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:51:49.000Z,14,7,90,13.66800022,35,13,86,0,0,"\\""""",36,761,29200,36,6,91,2554003473,2685411329,3233808384,7,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:51:52.000Z,14,7,90,13.66800022,19,13,86,0,0,"\\""""",48,759,31200,36,7,92,2554003473,2685411329,3233808384,10,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:51:55.000Z,14,7,90,13.66800022,38,13,86,0,0,"\\""""",38,858,30000,36,7,91,2554003473,2685411329,3233808384,5,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:51:58.000Z,14,7,90,13.66800022,38,13,86,0,0,"\\""""",35,755,30000,36,6,91,2554003473,2685411329,3233808384,6,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:52:01.000Z,14,7,90,13.66800022,19,13,86,0,0,"\\""""",52,1147,31000,38,9,91,2554003473,2685411329,3233808384,10,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:52:04.000Z,14,7,90,13.66800022,31,13,86,0,0,"\\""""",41,822,30800,38,6,92,2554003473,2685411329,3233808384,11,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:52:07.000Z,14,7,90,13.66800022,38,13,86,0,0,"\\""""",16,763,30400,38,6,91,2554003473,2685411329,3233808384,1,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:52:10.000Z,14,7,90,13.66800022,40,13,87,0,0,"\\""""",38,752,31000,38,6,91,2554003473,2685411329,3233808384,4,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:52:13.000Z,14,7,90,13.66800022,38,13,87,0,0,"\\""""",26,764,30800,36,6,91,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:52:16.000Z,14,7,90,13.66800022,38,13,87,0,0,"\\""""",25,765,30400,36,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:52:19.000Z,14,7,90,13.66800022,38,13,87,0,0,"\\""""",27,767,30000,36,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:52:22.000Z,14,7,90,13.66800022,38,13,87,0,0,"\\""""",29,748,30400,36,6,91,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:52:25.000Z,14,7,90,13.66800022,38,13,87,0,0,"\\""""",32,762,30200,38,6,91,2554003473,2685411329,3233808384,1,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:52:28.000Z,14,7,90,13.66800022,19,13,87,0,0,"\\""""",38,794,44000,38,9,91,2554003473,2685411329,3233808384,8,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:52:31.000Z,14,7,90,13.66800022,0,12,87,0,0,"\\""""",0,1229,46600,38,10,106,2554003473,2685411329,3233808384,17,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:52:34.000Z,14,7,90,13.66800022,20,12,87,0,0,"\\""""",59,1799,89600,38,28,116,2554003473,2685411329,3233808384,30,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:52:37.000Z,14,7,90,13.66800022,21,12,87,0,0,"\\""""",34,1283,34000,39,11,101,2554003473,2685411329,3233808384,31,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:52:40.000Z,14,7,90,13.66800022,21,12,87,0,0,"\\""""",66,1327,35400,39,13,100,2554003473,2685411329,3233808384,32,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:52:43.000Z,14,7,90,13.66800022,21,12,87,0,0,"\\""""",0,1061,42800,39,9,93,2554003473,2685411329,3233808384,26,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:52:46.000Z,14,7,90,13.66800022,32,12,87,0,0,"\\""""",10,766,31400,39,6,94,2554003473,2685411329,3233808384,24,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:52:49.000Z,14,7,90,13.66800022,23,12,87,0,0,"\\""""",56,1487,71400,40,18,98,2554003473,2685411329,3233808384,25,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:52:52.000Z,14,7,90,13.66800022,21,12,87,0,0,"\\""""",0,1061,30600,40,9,98,2554003473,2685411329,3233808384,25,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:52:55.000Z,14,7,90,13.66800022,45,12,87,0,0,"\\""""",13,755,30200,40,6,91,2554003473,2685411329,3233808384,18,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:52:58.000Z,14,7,90,13.66800022,44,12,87,0,0,"\\""""",12,773,30400,40,6,91,2554003473,2685411329,3233808384,16,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:53:01.000Z,14,7,90,13.66800022,20,12,87,0,0,"\\""""",7,724,29000,36,6,91,2554003473,2685411329,3233808384,11,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:53:04.000Z,14,7,90,13.66800022,32,12,87,0,0,"\\""""",34,758,31200,36,6,91,2554003473,2685411329,3233808384,12,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:53:07.000Z,14,7,90,13.66800022,45,12,87,0,0,"\\""""",16,766,31200,36,6,90,2554003473,2685411329,3233808384,6,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:53:10.000Z,14,7,90,13.66800022,23,12,87,0,0,"\\""""",19,831,50600,36,10,90,2554003473,2685411329,3233808384,8,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:53:13.000Z,14,7,90,13.66800022,31,12,87,0,0,"\\""""",12,764,30400,37,6,93,2554003473,2685411329,3233808384,10,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:53:16.000Z,14,7,90,13.66800022,40,12,87,0,0,"\\""""",29,736,29400,37,6,91,2554003473,2685411329,3233808384,7,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:53:19.000Z,14,7,90,13.66800022,41,12,87,0,0,"\\""""",18,743,30400,37,6,90,2554003473,2685411329,3233808384,6,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:53:22.000Z,14,7,90,13.66800022,43,12,87,0,0,"\\""""",26,760,30600,37,6,90,2554003473,2685411329,3233808384,1,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:53:25.000Z,14,7,90,13.66800022,45,12,87,0,0,"\\""""",14,761,30000,37,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:53:28.000Z,14,7,90,13.66800022,45,12,87,0,0,"\\""""",14,759,30000,37,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:53:31.000Z,14,7,90,13.66800022,45,12,87,0,0,"\\""""",14,759,28800,37,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:53:34.000Z,14,7,90,13.66800022,22,12,87,0,0,"\\""""",26,741,30800,37,6,90,2554003473,2685411329,3233808384,4,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:53:37.000Z,14,7,90,13.66800022,21,12,87,0,0,"\\""""",44,917,31600,39,6,93,2554003473,2685411329,3233808384,9,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:53:40.000Z,14,7,90,13.66800022,46,12,87,0,0,"\\""""",12,759,31000,39,6,91,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:53:43.000Z,14,7,90,13.66800022,45,12,87,0,0,"\\""""",16,771,30000,39,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:53:46.000Z,14,7,90,13.66800022,45,12,87,0,0,"\\""""",14,758,30200,39,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:53:49.000Z,14,7,90,13.66800022,40,12,87,0,0,"\\""""",21,694,30200,39,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:53:52.000Z,14,7,90,13.66800022,23,12,87,0,0,"\\""""",7,769,30400,39,6,91,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:53:55.000Z,14,7,90,13.66800022,44,12,87,0,0,"\\""""",14,762,29800,39,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:53:58.000Z,14,7,90,13.66800022,45,12,87,0,0,"\\""""",14,762,30000,39,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T10:54:01.000Z,14,7,90,13.66800022,45,12,87,0,0,"\\""""",14,760,30000,39,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T11:16:01.000Z,14,7,90,13.66800022,45,12,87,0,0,"\\""""",14,761,30600,38,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T11:16:04.000Z,14,7,90,13.66800022,44,12,87,0,0,"\\""""",14,763,30000,38,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T11:16:07.000Z,14,7,90,13.66800022,45,12,87,0,0,"\\""""",14,765,29600,38,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T11:16:10.000Z,14,7,90,13.66800022,43,12,87,0,0,"\\""""",14,761,30400,38,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007158,2020-09-01T11:16:13.000Z,14,7,90,13.66800022,44,12,87,0,0,"\\""""",14,763,29600,39,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
